Date,portfolio_return,portfolio_value
2022-05-05,-0.03482994963364558,18541.979621387098
2022-05-06,-0.0025240144648880133,18495.179396615054
2022-05-09,-0.0353771538181864,17840.872590206054
2022-05-10,0.008996820448205744,18001.383717539455
2022-05-11,-0.015735757335539877,17718.118311656315
2022-05-12,0.004708940574124387,17801.551877871207
2022-05-13,0.02461952633590602,18239.81765314845
2022-05-16,-0.0036869645056633693,18172.56809287152
2022-05-17,0.008245049734416032,18322.401820599305
2022-05-18,-0.039250137347952595,17603.245032596406
2022-05-19,-0.0031918033286374215,17547.058936506546
2022-05-20,-0.0026536809018256175,17500.49464132353
2022-05-23,0.011427319008757542,17700.478376400984
2022-05-24,-0.014013230128287467,17452.4374995317
2022-05-25,0.01432572628087834,17702.456342084126
2022-05-26,0.018962010713611144,18038.130508899958
2022-05-27,0.024738331670319812,18484.36376414164
2022-05-31,-0.002104485373363486,18445.463690964076
2022-06-01,-0.007619231160118877,18304.92343924704
2022-06-02,-0.0013990630251818348,18279.313697684403
2022-06-03,0.002676118114119358,18328.23130018445
2022-06-06,-0.0023062947525196442,18285.960996513866
2022-06-07,0.019514384430375453,18642.80026907869
2022-06-08,5.4851517275300576e-05,18643.82285495971
2022-06-09,-0.018852685087441978,18292.3367338491
2022-06-10,-0.011461337652096337,18082.682086096615
2022-06-13,-0.029510857042000405,17549.046640117875
2022-06-14,-0.005311430663714034,17455.8360956746
2022-06-15,-0.005814839284800921,17354.333214196427
2022-06-16,-0.024330027327393505,16932.101812846333
2022-06-17,-0.02510404814220954,16507.037513787847
2022-06-21,0.04143960638295219,17191.08265090784
2022-06-22,-0.01569780547367433,16921.220379572034
2022-06-23,-0.005790048236497647,16823.245697353905
2022-06-24,0.01682276470908106,17106.25920136355
2022-06-27,0.013883568203641283,17343.755117694847
2022-06-28,0.0017743115949205301,17374.528343499635
2022-06-29,-0.01067722404483104,17189.016611702824
2022-06-30,-0.013681736902718927,16953.84100880504
2022-07-01,0.017832329933680946,17256.167495317222
2022-07-05,-0.006774498137881112,17139.26562075323
2022-07-06,0.002177324917948087,17176.583370864628
2022-07-07,0.022426223068891044,17561.789261101043
2022-07-08,-0.003168260517223853,17506.14893757329
2022-07-11,-0.0056244874471871684,17407.68582262532
2022-07-12,-0.02514552633291563,16969.960400377375
2022-07-13,-0.005951715626355214,16868.96002188382
2022-07-14,-0.014248882456619927,16628.596193366575
2022-07-15,0.021071206248961673,16978.980773387702
2022-07-18,0.0007253090257088868,16991.295781389977
2022-07-19,0.02422710326221529,17402.945658844554
2022-07-20,0.016663876253486865,17692.9461917497
2022-07-21,0.001700516733921095,17723.033342821134
2022-07-22,-0.0070072604737245,17598.84343180348
2022-07-25,0.00515178571106482,17689.508901926714
2022-07-26,-0.010725566484812486,17499.778898115415
2022-07-27,0.024226195198889543,17923.73195763857
2022-07-28,0.00035835226886031047,17930.154967652034
2022-07-29,0.019075481000398686,18272.181298071682
2022-08-01,-0.009649169105220992,18095.869930805336
2022-08-02,-0.008573784218367608,17940.719846774962
2022-08-03,0.02165775731914863,18329.275603347247
2022-08-04,0.004468482377408357,18411.179648371464
2022-08-05,-0.008093738885050928,18262.164367731784
2022-08-08,-0.002668728390662567,18213.427611208674
2022-08-09,-0.006743550252090314,18090.60444684968
2022-08-10,0.020782674990915483,18466.575599457767
2022-08-11,-0.008451560725130904,18310.504214393728
2022-08-12,0.01748870428618934,18630.731207930283
2022-08-15,0.010298870180446186,18822.606690007546
2022-08-16,0.006279280553018597,18940.799118153227
2022-08-17,-0.006287840044264703,18821.70240298773
2022-08-18,0.0008153359746705392,18837.048414061424
2022-08-19,-0.01282309418991421,18595.499167987942
2022-08-22,-0.021196732887401763,18201.3353392162
2022-08-23,-0.0028839450104455877,18148.84368898122
2022-08-24,0.0006868934431882079,18161.310010712627
2022-08-25,0.009931873176405448,18341.68583845641
2022-08-26,-0.034675544402054934,17705.67789675647
2022-08-29,-0.007349998914222934,17575.54118343973
2022-08-30,-0.010543983391830216,17390.224969099112
2022-08-31,-0.009572655753593595,17223.75433199238
2022-09-01,0.008000915152674882,17361.56012901317
2022-09-02,-0.015338751612671587,17095.255470585773
2022-09-06,-0.003924382894396606,17028.167142441667
2022-09-07,0.018604566789263057,17344.96881534196
2022-09-08,0.006418919694871794,17456.304777277695
2022-09-09,0.024217457704310323,17879.05209989497
2022-09-12,0.012189649674228533,18096.991481499972
2022-09-13,-0.057880205877857666,17049.533888780916
2022-09-14,0.00530711539274249,17140.017732521148
2022-09-15,-0.014015062011255896,16899.79932112584
2022-09-16,-0.006179530880199635,16795.366489351767
2022-09-19,0.008543584242501522,16938.85911783723
2022-09-20,-0.008849948910952785,16788.95108003454
2022-09-21,-0.021249792945558746,16432.189345810693
2022-09-22,-0.012616596606412855,16224.871041474402
2022-09-23,-0.018278237248217588,15928.3089992566
2022-09-26,-0.00944322897101224,15777.894330255584
2022-09-27,-0.0021649882246003063,15743.735374821592
2022-09-28,0.02020562528255191,16061.847392352895
2022-09-29,-0.02865378024360867,15601.614746866037
2022-09-30,-0.014376781277541897,15377.31374407387
2022-10-03,0.016235859013460086,15626.977642028396
2022-10-04,0.03341993792403675,16149.230264765296
2022-10-05,-0.003229854072380933,16097.070607628824
2022-10-06,-0.00844478303186913,15961.13433889872
2022-10-07,-0.03899242259410946,15338.77104367503
2022-10-10,-0.009572351438861138,15191.942936604746
2022-10-11,-0.018739492781300313,14907.253631610316
2022-10-12,-0.0003308389654864796,14902.321731240589
2022-10-13,0.02947702707747959,15341.59787242968
2022-10-14,-0.030792772860316866,14869.18753382963
2022-10-17,0.043289301048445236,15512.86426932737
2022-10-18,0.009948967745753268,15667.20125558716
2022-10-19,-0.0043834082835898965,15598.52551582275
2022-10-20,-0.0070940113215671625,15487.869399213749
2022-10-21,0.02344572607404474,15850.993742618295
2022-10-24,0.006118395571724367,15947.976392540562
2022-10-25,0.02650993717574695,16370.756244787106
2022-10-26,-0.021907050772008663,16012.121256556375
2022-10-27,-0.0333029411152078,15478.87052521971
2022-10-28,0.023812944205597885,15847.468005402441
2022-10-31,-0.016458364878975874,15586.644594561632
2022-11-01,-0.00737779291627051,15471.649558483448
2022-11-02,-0.015698411084461673,15228.769243559645
2022-11-03,0.00018415015136553654,15231.573623720957
2022-11-04,0.006759718943938108,15334.53478049121
2022-11-07,0.008206978996421468,15460.384985354596
2022-11-08,0.005114449003938614,15539.456335943449
2022-11-09,-0.019546617069527684,15235.712533476119
2022-11-10,0.026588585708416934,15640.80858200125
2022-11-11,0.003969441637959426,15702.893858837999
2022-11-14,0.002154452292440923,15736.724994510127
2022-11-15,0.011431788231088537,15916.623902098247
2022-11-16,-0.003260407411954225,15864.729223554557
2022-11-17,-4.1443390444295496e-05,15864.071735387051
2022-11-18,0.0038233066513816754,15924.724946370954
2022-11-21,0.002517764114997622,15964.819647382134
2022-11-22,0.011790183092162376,16153.04779405812
2022-11-23,0.002070736893532866,16186.496506068275
2022-11-25,-0.0014467631633078182,16163.078479180283
2022-11-28,-0.011059657558155111,15984.320366114964
2022-11-29,0.0025682506198793755,16025.37210680359
2022-11-30,0.019595881144170515,16339.403393899618
2022-12-01,0.0003943834678444055,16345.847384472614
2022-12-02,-0.0002640235391238034,16341.531695996187
2022-12-05,-0.014844073292118575,16098.95680179534
2022-12-06,-0.014947858461978937,15858.31187413659
2022-12-07,0.0006988268212727465,15869.394087814344
2022-12-08,0.014101605428768548,16093.178021634336
2022-12-09,-0.006773948440818434,15984.163663466872
2022-12-12,0.020596583416366256,16313.382823702319
2022-12-13,0.006531054501996304,16419.926416035847
2022-12-14,-0.003043412300159653,16369.953810013567
2022-12-15,-0.025647466344977766,15950.105970602404
2022-12-16,-0.010011582186591495,15790.420173792874
2022-12-19,-0.008816026466069516,15651.211411630358
2022-12-20,-3.94043497736773e-06,15651.149739049475
2022-12-21,0.01379024920140588,15866.982994239486
2022-12-22,-0.01703046612118069,15596.760877910743
2022-12-23,0.0026590941254869497,15638.234133137817
2022-12-27,-0.006234000667356187,15540.745371115565
2022-12-28,-0.009914562366601709,15386.665681910163
2022-12-29,0.016541150175533925,15641.178829655373
2022-12-30,-0.002932222888718417,15595.31540708452
2023-01-03,-0.005714847255429867,15506.19056163278
2023-01-04,0.00823183842259083,15633.835016886043
2023-01-05,-0.013441737589669997,15423.689109068868
2023-01-06,0.02454489586629678,15802.261952125098
2023-01-09,0.00246242006138574,15841.173758971283
2023-01-10,0.004833406930316121,15917.74059800224
2023-01-11,0.010207335789803207,16080.21832130103
2023-01-12,0.0032966336906486426,16133.228910772015
2023-01-13,0.005959580812879906,16229.37619223845
2023-01-17,0.0027721585198348113,16274.366595721367
2023-01-18,-0.018866353049480228,15967.328649869822
2023-01-19,-0.012646679827146933,15765.394956740087
2023-01-20,0.018031943980799117,16049.675675435197
2023-01-23,0.01189877071550576,16240.647086355433
2023-01-24,0.004047163345001603,16306.375637942438
2023-01-25,0.0019362218903938415,16337.948399405606
2023-01-26,0.004165154742333086,16405.998482661387
2023-01-27,0.006252894958824872,16508.58346786811
2023-01-30,-0.016664212998532373,16233.480916655504
2023-01-31,0.012030787720460935,16428.782479527938
2023-02-01,0.013666850637834285,16653.31219583712
2023-02-02,0.04156888428883728,17345.571803531755
2023-02-03,-0.015530326155603817,17076.189416067464
2023-02-06,-0.003096154831437581,17023.318889704362
2023-02-07,0.019552797727327122,17356.17240060254
2023-02-08,-0.015964819596690726,17079.084239337855
2023-02-09,-0.013649974523223515,16845.95517459091
2023-02-10,-0.010230185210896203,16673.617933100388
2023-02-13,0.011154783028789875,16859.60852344906
2023-02-14,0.00529873909768005,16948.94319030384
2023-02-15,0.0021095884010597587,16984.698484268327
2023-02-16,-0.01874990465378231,16666.23700711505
2023-02-17,-0.004725696059247854,16587.477436568035
2023-02-21,-0.019613815243951605,16262.133718763977
2023-02-22,-0.0012535435099429119,16241.748426582995
2023-02-23,0.01649609154088351,16509.673795411913
2023-02-24,-0.009588887769078647,16351.364386283609
2023-02-27,0.003105562395309147,16402.14456863365
2023-02-28,-0.00014345942000859623,16399.791526486933
2023-03-01,-0.00788816581285421,16270.427251629762
2023-03-02,0.001517713015017652,16295.121090829458
2023-03-03,0.027849601648927094,16748.93372203009
2023-03-06,0.0014828803347554321,16773.770386474614
2023-03-07,-0.014952371469534223,16522.962740711373
2023-03-08,0.001230178406380955,16543.28893268443
2023-03-09,-0.02337769660320459,16156.544943196985
2023-03-10,-0.010540835538245797,15986.241460084468
2023-03-13,0.0039925235536594885,16050.066905648344
2023-03-14,0.03383949263182402,16593.193026442314
2023-03-15,-0.0003265467211614236,16587.77457366593
2023-03-16,0.027802187895578426,17048.950999132492
2023-03-17,-0.008498317054401282,16904.063608096913
2023-03-20,0.002171512885294036,16940.771000035722
2023-03-21,0.025487533328240813,17372.549465505224
2023-03-22,-0.012660740087556167,17152.60013206425
2023-03-23,0.012208054054499984,17362.000001651715
2023-03-24,-0.003461577470095789,17301.900093610195
2023-03-27,-0.003305585809192003,17244.7071781887
2023-03-28,-0.006358129279460867,17135.06310056333
2023-03-29,0.01734604519369878,17432.28867950258
2023-03-30,0.006118658746353946,17538.950905100388
2023-03-31,0.020549961492110927,17899.375670812224
2023-04-03,-0.0024554159121533917,17855.4252589725
2023-04-04,-0.0032977776134477392,17796.54203727487
2023-04-05,-0.011857156427496131,17585.52565447039
2023-04-06,0.008647505820985703,17737.596589932517
2023-04-10,-0.0028345506187274824,17687.318474543787
2023-04-11,-0.004429650736547687,17608.969831235467
2023-04-12,-0.009665263749920073,17438.77449345219
2023-04-13,0.023502146653887546,17848.62312906138
2023-04-14,0.009982464319424768,18026.7963725981
2023-04-17,-1.9735277918975377e-05,18026.440608761695
2023-04-18,0.00040230827095599786,18033.6927949145
2023-04-19,-0.00013516374681390425,18031.25529342745
2023-04-20,-0.013553569263679866,17786.867425896882
2023-04-21,0.0029389147030893683,17839.141512096754
2023-04-24,-0.003793715020274713,17771.464892993507
2023-04-25,-0.020396871276527395,17408.98261117579
2023-04-26,0.005881440060090328,17511.37249891058
2023-04-27,0.03711652757546382,18161.33383915061
2023-04-28,0.006765083848396093,18284.19678537118
2023-05-01,0.0019055232094933653,18319.03774671265
2023-05-02,-0.00904249339554012,18153.38796887535
2023-05-03,-0.007408987841965875,18018.889738123464
2023-05-04,-0.005013907554320363,17928.54469074502
2023-05-05,0.019887150404866858,18285.09235555024
2023-05-08,0.003842476385457572,18355.352391132357
2023-05-09,-0.004602598722942209,18270.87006965778
2023-05-10,0.010659845805971102,18465.63472734126
2023-05-11,0.00520521921276026,18561.752403999835
2023-05-12,-0.005274013209500416,18463.857476629662
2023-05-15,0.00527900210198956,18561.32821905963
2023-05-16,0.0035349054830983617,18626.94075995477
2023-05-17,0.014689068122797723,18900.553161697066
2023-05-18,0.015658909097371932,19196.515205546126
2023-05-19,-0.0051833680180763736,19097.01260257118
2023-05-22,-0.0005526861291747732,19086.45794859706
2023-05-23,-0.014350703258478804,18812.55385432131
2023-05-24,-0.0030486546294996478,18755.20087492062
2023-05-25,0.03065011277879542,19330.049896925906
2023-05-26,0.017948345923909464,19676.99231920236
2023-05-30,0.0013318223061364873,19703.19857649075
2023-05-31,-0.009029094668745163,19525.296531266533
2023-06-01,0.018606476136471938,19888.59349523308
2023-06-02,0.007843257689169126,20044.584859091327
2023-06-05,-0.002640450765686065,19991.65811965228
2023-06-06,0.002152347302808633,20034.687111084786
2023-06-07,-0.02006832323095684,19632.624534308452
2023-06-08,0.00661111683303679,19762.418108843907
2023-06-09,0.001868062492494349,19799.33554087403
2023-06-12,0.012973703988899864,20056.206259358234
2023-06-13,0.0029098747158515237,20114.567306848247
2023-06-14,0.007997903189247403,20275.44166886202
2023-06-15,0.013186840310741313,20542.810680379054
2023-06-16,-0.0035659644982905187,20469.555746797723
2023-06-20,-0.0005249497606273134,20458.810258408295
2023-06-21,-0.005943501142979213,20337.213296253452
2023-06-22,0.010377767041657018,20548.26815811846
2023-06-23,-0.003861337289176381,20468.924364051523
2023-06-26,-0.016476470413413002,20131.66873737284
2023-06-27,0.013483300499111185,20403.1100765074
2023-06-28,-0.0005492848647331125,20391.902956948892
2023-06-29,0.003956228689479347,20472.577988460253
2023-06-30,0.017719401660387903,20835.339820861394
2023-07-03,0.00013973414469713435,20838.251229250738
2023-07-05,0.003799797258454052,20917.432359142622
2023-07-06,-0.0046866742518284045,20819.39916749066
2023-07-07,-0.004205560569842726,20731.841923264044
2023-07-10,-0.0045729891100927955,20637.035435916794
2023-07-11,0.007241944792762223,20786.487707229986
2023-07-12,0.015084405820947834,21100.039523397983
2023-07-13,0.0164348534554306,21446.815580868824
2023-07-14,0.0010359839443939258,21469.03413746898
2023-07-17,0.005143477487780613,21579.459631239442
2023-07-18,0.003315374637255963,21651.003624386543
2023-07-19,0.001743192449534392,21688.745490429414
2023-07-20,-0.015962222228296574,21342.544915058217
2023-07-21,-0.005673978443515349,21221.44777528042
2023-07-24,0.005678247924709578,21341.94841706974
2023-07-25,0.004109652777528605,21429.656414659825
2023-07-26,0.002923015900212855,21492.295641095974
2023-07-27,-0.002559309709708613,21437.290200177784
2023-07-28,0.019044383662220957,21845.550179428337
2023-07-31,0.000425847419533987,21854.853050600548
2023-08-01,-0.0008135784477714574,21837.07241317937
2023-08-02,-0.02314452146687738,21331.66382193878
2023-08-03,0.003744604582199318,21411.54246803235
2023-08-04,0.0004880514769263649,21421.99240295714
2023-08-07,0.009069361277970844,21616.276191353507
2023-08-08,-0.008400793744936885,21434.682313536356
2023-08-09,-0.0160152720668297,21091.40004461901
2023-08-10,0.0028032149958566958,21150.523773507703
2023-08-11,-0.006837685512367231,21005.90314352261
2023-08-14,0.014530932565999976,21311.138505589064
2023-08-15,-0.013675374597482417,21019.7007034263
2023-08-16,-0.010858706141320942,20791.45395030928
2023-08-17,-0.01097870390440019,20563.190733646865
2023-08-18,-0.0043049069177715895,20474.668111606134
2023-08-21,0.023583040838820575,20957.52304584344
2023-08-22,-0.001959081299179411,20916.465554367205
2023-08-23,0.016355696542501044,21258.568917716115
2023-08-24,-0.01687235848061085,20899.886722151634
2023-08-25,0.006697165679335671,21039.856726209233
2023-08-28,0.007422155593344393,21196.017816492833
2023-08-29,0.024660975720046305,21718.732297227034
2023-08-30,0.00353869499195838,21795.588266438917
2023-08-31,0.0013404243725977931,21824.80360416636
2023-09-01,-0.003752726652191829,21742.901082002154
2023-09-05,-0.00757733006736403,21578.147943881777
2023-09-06,-0.010090241852004177,21360.419212409684
2023-09-07,0.003295193734276802,21430.805931959945
2023-09-08,-0.0002505241953048022,21425.436996549106
2023-09-11,0.00539965507999467,21541.126966268628
2023-09-12,-0.003119342294765892,21473.932817845824
2023-09-13,0.005835732482329271,21599.248945114283
2023-09-14,0.002113774399655755,21644.904884586256
2023-09-15,-0.012394574195929176,21376.625505030424
2023-09-18,0.0012854647266902558,21404.104403092806
2023-09-19,-0.004509471702676838,21307.58319996592
2023-09-20,-0.011534966775135623,21061.800935695872
2023-09-21,-0.019706055048258574,20646.755927041584
2023-09-22,-0.002658244925577558,20591.87179286889
2023-09-25,0.00400492953092203,20674.34078830911
2023-09-26,-0.01580856948938183,20347.509035309966
2023-09-27,-0.00028332664053509727,20341.744043931732
2023-09-28,0.005699295020587925,20457.677644471387
2023-09-29,-0.0006977798295264128,20443.40268965212
2023-10-02,0.007696098587609202,20600.737132217873
2023-10-03,-0.013214304203463745,20328.512724937154
2023-10-04,0.006205844107179903,20454.66830583894
2023-10-05,0.0019798090567935355,20495.164643404547
2023-10-06,0.00890145674008408,20677.60146485871
2023-10-09,-0.0003749095164638283,20669.84923529189
2023-10-10,0.006899710445423845,20812.465209965972
2023-10-11,0.00245608260632032,20863.582343762813
2023-10-12,-0.0021329813451990034,20819.08071182954
2023-10-13,-0.006376245965978744,20686.333132425352
2023-10-16,0.013335833700651426,20962.202630955657
2023-10-17,-0.007456726721653784,20805.893214452688
2023-10-18,-0.018132592378496515,20428.62843372449
2023-10-19,-0.00621804405647275,20301.60232211028
2023-10-20,-0.01000416376555573,20098.501767776703
2023-10-23,0.0024291599837470207,20147.324244004256
2023-10-24,0.0063147802443439425,20274.550169116683
2023-10-25,-0.018326756970918855,19902.98341547258
2023-10-26,-0.01721637095817148,19560.326269817466
2023-10-27,-0.005404406307707588,19454.61431914405
2023-10-30,0.018311035633043062,19810.848455169005
2023-10-31,0.00475070926139558,19904.96403640108
2023-11-01,0.01089491775601604,20121.82698251413
2023-11-02,0.01969472637994718,20518.12085919938
2023-11-03,0.014786849373989906,20821.519221781688
2023-11-06,0.0013988907824380226,20850.64625309739
2023-11-07,0.01643358556048149,21193.297132289004
2023-11-08,0.0019630333640868304,21234.90028165469
2023-11-09,0.005965495143063927,21361.576976148346
2023-11-10,0.010605350135646941,21588.123979429973
2023-11-13,-0.004615243017383475,21488.4895409755
2023-11-14,0.01764348681791228,21867.621422928547
2023-11-15,0.005150887752155442,21980.25908628468
2023-11-16,0.0075195229437607924,22145.540148793807
2023-11-17,-0.0064806112160450844,22002.023512920154
2023-11-20,0.012928015711930252,22286.466018589443
2023-11-21,-0.005420745351144717,22165.65676152573
2023-11-22,0.011981247438644394,22431.228979825635
2023-11-24,-0.0006613619889505038,22416.393817612934
2023-11-27,-0.0027721062846818743,22354.253191431228
2023-11-28,0.001884499465435319,22396.379769620682
2023-11-29,-0.004941422445188803,22285.709795936105
2023-11-30,-0.004845881328999524,22177.71589093248
2023-12-01,0.0030087010592504846,22244.442008225284
2023-12-04,-0.011918365683615408,21979.324613943278
2023-12-05,0.004231104300779555,22072.321428845564
2023-12-06,-0.007299217628689871,21911.210751166025
2023-12-07,0.015307146899818524,22246.60887288701
2023-12-08,0.0043264128104067105,22342.856886502774
2023-12-11,-0.006474280487251062,22198.20296413305
2023-12-12,0.010463423763084378,22430.472168525725
2023-12-13,0.007852174688986135,22606.60015434943
2023-12-14,-0.007183410210919717,22444.207671966502
2023-12-15,0.004915317153267839,22554.528070928023
2023-12-18,0.013810923904059812,22866.026941807595
2023-12-19,0.004072527055102771,22959.149455170813
2023-12-20,-0.010142642115527711,22726.2830189701
2023-12-21,0.009259242896396324,22936.711193574993
2023-12-22,6.389340906016734e-05,22938.176698245778
2023-12-26,0.00230572814452803,22991.06589784308
2023-12-27,0.0009176945371327628,23012.16467342039
2023-12-28,0.002156839582698633,23061.798221071604
2023-12-29,-0.002416832268422508,23006.061722963066
2024-01-02,-0.011251969683138997,22747.19821392786
2024-01-03,-0.005145936935284146,22630.14256646458
2024-01-04,-0.002682508880878964,22569.43700805448
2024-01-05,0.002829470071562168,22633.296554600776
2024-01-08,0.020171013736419777,23089.833090304088
2024-01-09,0.00453149721458439,23194.464604638022
2024-01-10,0.013300885935178156,23502.97153267184
2024-01-11,0.0010157447618133972,23526.8445528932
2024-01-12,0.0022525977076424454,23579.841069001108
2024-01-16,-0.0015804738629234486,23542.573746499664
2024-01-17,-0.002849432723399858,23475.490766473333
2024-01-18,0.011933791628990444,23755.642381668717
2024-01-19,0.015890317671441914,24133.127085602606
2024-01-22,0.0007559203060191644,24151.369806414357
2024-01-23,0.007328965930419863,24328.37437289854
2024-01-24,0.005973296513284178,24473.694966714047
2024-01-25,0.007799500209430155,24664.577555732463
2024-01-26,-0.0021256731580363126,24612.148725267936
2024-01-29,0.010258553832852235,24864.633777908264
2024-01-30,0.0005408014368321727,24878.08060758166
2024-01-31,-0.020788645956422734,24360.8989977553
2024-02-01,0.014832325676222977,24722.227785455583
2024-02-02,0.03462094292675449,25578.134622638067
2024-02-05,-0.0017797258277222562,25532.6125558252
2024-02-06,0.0004668387568749989,25544.53216893053
2024-02-07,0.011441029237568724,25836.787908335275
2024-02-08,-0.004261111469205436,25726.694475051638
2024-02-09,0.009297549780214133,25965.889697613795
2024-02-12,-0.0024924278916317656,25901.171589900427
2024-02-13,-0.009587088749620765,25652.854759148897
2024-02-14,0.010023544720421463,25909.987296033705
2024-02-15,0.004022193893827919,26014.20228872497
2024-02-16,-0.006429358347515192,25846.947660086007
2024-02-20,-0.008866334686547328,25617.779971506014
2024-02-21,0.002795317163505229,25689.389791551268
2024-02-22,0.03492178432296582,26586.509121240422
2024-02-23,0.0017528135372308798,26633.110314335845
2024-02-26,-0.0064639106044114035,26460.956270146547
2024-02-27,0.00016304761080309076,26465.270665845957
2024-02-28,-0.0008369610198148976,26443.120265919795
2024-02-29,0.0063956719896269484,26612.241789522875
2024-03-01,0.007374441436017432,26808.49220808085
2024-03-04,0.0002477104144978258,26815.13295079777
2024-03-05,-0.006403008756300866,26643.435419712445
2024-03-06,0.006195933868780924,26808.516383610116
2024-03-07,0.00910791613799681,27052.686102616153
2024-03-08,-0.008000432772783683,26836.252906128953
2024-03-11,-0.007105691583705036,26645.562769715692
2024-03-12,0.019444739870901496,27163.678806486594
2024-03-13,0.0029338595204167926,27243.373224162544
2024-03-14,-0.002535318172919554,27174.302604935696
2024-03-15,-0.008526225115020825,26942.608383582316
2024-03-18,0.006166557182795573,27108.751518833345
2024-03-19,0.007739043138460067,27318.547316267388
2024-03-20,0.010242332806240675,27598.352969663632
2024-03-21,0.006748931643933642,27784.612367341044
2024-03-22,-0.002698988807496594,27709.62200954096
2024-03-25,-0.007033789481353725,27514.71836171796
2024-03-26,-0.005124689385739701,27373.71397657805
2024-03-27,0.0031754432797127417,27460.637652665748
2024-03-28,-0.0008210179110466733,27438.09197730415
2024-04-01,-0.005091146302228233,27298.400636793696
2024-04-02,-0.0018469175655408843,27247.98274114643
2024-04-03,-0.0049836974526266346,27112.187038970165
2024-04-04,-0.010184057902036626,26836.074956314445
2024-04-05,0.014343004405993075,27220.984897652426
2024-04-08,-0.000836861467896344,27198.204704273394
2024-04-09,-0.003593586683967609,27100.465598020288
2024-04-10,-0.0043184962883174305,26983.432337923565
2024-04-11,0.005015022373320854,27118.754854807237
2024-04-12,-0.017255748312712194,26650.800446478544
2024-04-15,-0.012222266468671007,26325.06726181831
2024-04-16,-0.0022195574057551903,26266.63726382034
2024-04-17,-0.006317449074197757,26100.69912055573
2024-04-18,-0.00014917627619156484,26096.80551545493
2024-04-19,-0.01312317619340486,25754.332538590596
2024-04-22,0.012187514704339208,26068.213845105107
2024-04-23,0.014764951357654146,26453.109754509012
2024-04-24,-0.006155598454313251,26290.275032992377
2024-04-25,-0.012330214334870138,25966.1103069129
2024-04-26,0.011453785670840232,26263.520569073677
2024-04-29,-0.003667794449484141,26167.19137410651
2024-04-30,-0.013223824497914071,25821.161027771996
2024-05-01,0.003499405475079698,25911.519740045493
2024-05-02,0.00793920466871119,26117.236598539068
2024-05-03,0.0020161888813671697,26169.893880581076
2024-05-06,0.008969500979593505,26404.62476937881
2024-05-07,-0.004616171583630382,26282.73649084198
2024-05-08,-0.0009258010634290132,26258.403905448933
2024-05-09,0.009546687766863713,26509.08468879045
2024-05-10,-0.0001106774303596894,26506.150731415913
2024-05-13,-0.0017736968583697494,26459.136855136127
2024-05-14,0.001829784638637267,26507.551377305255
2024-05-15,0.0024731355181691894,26573.108144116166
2024-05-16,0.002048023200317088,26627.530486099848
2024-05-17,0.005652488558853758,26778.042297523058
2024-05-20,-0.01011974432632618,26507.055355912573
2024-05-21,0.0037856818731272107,26607.402634883434
2024-05-22,-0.004278171799459538,26493.571595274007
2024-05-23,-0.012086685596546576,26173.35212507233
2024-05-24,0.003929819033568396,26276.20866242573
2024-05-28,-0.0027109250976103203,26204.97582889272
2024-05-29,-0.008837409197161557,25973.391734491066
2024-05-30,-0.003041978812581933,25894.38122714385
2024-05-31,0.015135263057437323,26286.299498726243
2024-06-03,-0.004841062025823338,26159.04589242354
2024-06-04,-0.0010850062195398857,26130.66316493303
2024-06-05,2.5029845904433936e-06,26130.72856958027
2024-06-06,0.004127336133242997,26238.578869793466
2024-06-07,-0.00034413793311167197,26229.549179493428
2024-06-10,0.0011123556075218262,26258.725765606006
2024-06-11,-0.007421790068777079,26063.839015500093
2024-06-12,-0.004644997098827276,25942.772558888795
2024-06-13,-0.0063658524876489195,25777.624695658284
2024-06-14,9.595629643123331e-05,25780.098221054875
2024-06-17,0.003923794021317483,25881.254016323626
2024-06-18,0.0021784740600844107,25937.63565684064
2024-06-20,0.010469506864589695,26209.189911401158
2024-06-21,0.000992860024297758,26235.211968333413
2024-06-24,0.00893979648323531,26469.749424024856
2024-06-25,0.000656271608730916,26487.12076906206
2024-06-26,-0.0005217136320258742,26473.302077083725
2024-06-27,0.004038580767539823,26580.216645705506
2024-06-28,-0.010230590320278543,26308.285338579048
2024-07-01,0.006029649640123066,26466.915081803065
2024-07-02,0.016680151756750042,26908.387241900557
2024-07-03,0.010712781489427569,27196.650914655944
2024-07-05,0.013272017306475982,27557.605336273442
2024-07-08,0.002158326992619708,27617.08365972268
2024-07-09,0.00520385667246428,27760.799004799333
2024-07-10,0.011530016042428292,28080.881462675297
2024-07-11,-0.026361341352569283,27340.631760956676
2024-07-12,0.003356287656703805,27432.394785862456
2024-07-15,0.0031687822287303157,27519.32207095141
2024-07-16,0.002719342918883471,27594.156544557525
2024-07-17,-0.019756258724980883,27048.999248565622
2024-07-18,-0.006235888764647578,26880.32469805653
2024-07-19,-0.007996558006811028,26665.37462236661
2024-07-22,0.01562753136366939,27082.088600601634
2024-07-23,-0.0014077301447197655,27043.964328096597
2024-07-24,-0.04182964751150107,25912.724832938708
2024-07-25,-0.0077913532326031164,25710.829640546035
2024-07-26,0.01116065543087622,25997.77935100613
2024-07-29,0.007099056318243679,26182.339050768194
2024-07-30,-0.014896784611658897,25792.306385299475
2024-07-31,0.023159880299833045,26389.653113839628
2024-08-01,-0.014195584224323154,26015.03657041145
2024-08-02,-0.018947212033507806,25522.124156452403
2024-08-05,-0.03381915496003969,24658.98748469597
